"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
3353,"Fresno americano","27/09/2011 12:30","Medio (4 - 8 mts)",33,"Mediano",-68.8259250895,-32.8756159089,4,"Cuarta Este Área Fundacional",1822015.85685,1
3359,"Morera","04/10/2011 09:58","Alto (> 8 mts)",138,"Grande",-68.8351222772,-32.8794907691,1,"Parque Central",1655357.93265,1
3367,"Acacia SP","30/09/2011 15:16","Alto (> 8 mts)",200,"Grande",-68.8321445738,-32.8762869072,4,"Cuarta Este Área Fundacional",1822015.85685,1
3392,"Perenne","16/08/2011 13:34","Medio (4 - 8 mts)",42,"Mediano",-68.8319131545,-32.8682669754,4,"Cuarta Oeste",1173332.70145,1
3427,"Morera","17/08/2011 09:19","Alto (> 8 mts)",110,"Grande",-68.8312230613,-32.8668078601,4,"Cuarta Oeste",1173332.70145,1
3443,"Morera","17/08/2011 10:25","Medio (4 - 8 mts)",105,"Grande",-68.8288904845,-32.8668219463,4,"Cuarta Este Área Fundacional",1822015.85685,1
3449,"Morera","17/08/2011 09:50","Alto (> 8 mts)",140,"Grande",-68.828965625,-32.8682898841,4,"Cuarta Este Área Fundacional",1822015.85685,1
3478,"Morera","26/08/2011 07:45","Medio (4 - 8 mts)",65,"Grande",-68.8234045135,-32.8671904067,4,"Cuarta Este Área Fundacional",1822015.85685,1
3501,"Morera","26/08/2011 07:24","Alto (> 8 mts)",145,"Grande",-68.8241563315,-32.8682470648,4,"Cuarta Este Área Fundacional",1822015.85685,1
3537,"Fresno europeo","05/09/2011 10:42","Medio (4 - 8 mts)",70,"Grande",-68.8336279719,-32.8690942811,4,"Cuarta Oeste",1173332.70145,1
3545,"Jacarand","07/09/2011 11:30","Medio (4 - 8 mts)",50,"Mediano",-68.8328198073,-32.8684619256,4,"Cuarta Oeste",1173332.70145,1
3546,"Morera","07/09/2011 11:33","Medio (4 - 8 mts)",100,"Grande",-68.8328819735,-32.8683910535,4,"Cuarta Oeste",1173332.70145,1
3559,"Morera","07/09/2011 08:50","Alto (> 8 mts)",165,"Grande",-68.8326100987,-32.8695413178,4,"Cuarta Este Área Fundacional",1822015.85685,1
3562,"Morera","05/09/2011 13:53","Alto (> 8 mts)",122,"Grande",-68.832829906,-32.8689900642,4,"Cuarta Oeste",1173332.70145,1
3577,"Fresno europeo","05/09/2011 07:52","Medio (4 - 8 mts)",110,"Grande",-68.8304467667,-32.8691050817,4,"Cuarta Este Área Fundacional",1822015.85685,1
3588,"Paraiso","02/09/2011 10:42","Bajo (2 - 4 mts)",25,"Mediano",-68.8316016411,-32.8685171941,4,"Cuarta Este Área Fundacional",1822015.85685,1
3699,"Fresno europeo","24/08/2011 11:49","Medio (4 - 8 mts)",90,"Grande",-68.8243076995,-32.8696463381,4,"Cuarta Este Área Fundacional",1822015.85685,1
3715,"Morera","26/08/2011 11:52","Alto (> 8 mts)",140,"Grande",-68.8218407928,-32.8695572595,4,"Cuarta Este Área Fundacional",1822015.85685,1
3719,"Morera","23/08/2011 11:57","Medio (4 - 8 mts)",67,"Grande",-68.8216389922,-32.8698943155,4,"Cuarta Este Área Fundacional",1822015.85685,1
3725,"Morera","24/08/2011 10:54","Alto (> 8 mts)",185,"Grande",-68.8207890084,-32.8701819773,4,"Cuarta Este Área Fundacional",1822015.85685,1
3738,"Paraiso","25/08/2011 12:24","Alto (> 8 mts)",130,"Grande",-68.820363805,-32.8699864509,4,"Cuarta Este Área Fundacional",1822015.85685,1
3744,"Morera","25/08/2011 13:21","Alto (> 8 mts)",150,"Grande",-68.8191808327,-32.8698293099,4,"Cuarta Este Área Fundacional",1822015.85685,1
3752,"Morera","29/08/2011 12:02","Bajo (2 - 4 mts)",16,"Chico",-68.8187039041,-32.8701660308,4,"Cuarta Este Área Fundacional",1822015.85685,1
3759,"Morera","29/08/2011 11:41","Alto (> 8 mts)",158,"Grande",-68.8183336941,-32.8698043184,4,"Cuarta Este Área Fundacional",1822015.85685,1
3834,"Paraiso","02/09/2011 10:31","Alto (> 8 mts)",160,"Grande",-68.8299501932,-32.8699295147,4,"Cuarta Este Área Fundacional",1822015.85685,1
3910,"Morera","01/09/2011 10:36","Medio (4 - 8 mts)",156,"Grande",-68.8204448294,-32.8706130894,4,"Cuarta Este Área Fundacional",1822015.85685,1
3921,"Morera","01/09/2011 07:40","Alto (> 8 mts)",90,"Grande",-68.8230255618,-32.8706946978,4,"Cuarta Este Área Fundacional",1822015.85685,1
3925,"Fresno europeo","31/08/2011 12:28","Medio (4 - 8 mts)",128,"Grande",-68.8228006262,-32.8711739146,4,"Cuarta Este Área Fundacional",1822015.85685,1
3926,"Fresno europeo","31/08/2011 12:18","Alto (> 8 mts)",118,"Grande",-68.8223168074,-32.8711862587,4,"Cuarta Este Área Fundacional",1822015.85685,1
3929,"Fresno europeo","31/08/2011 12:00","Medio (4 - 8 mts)",68,"Grande",-68.8219074007,-32.8708497748,4,"Cuarta Este Área Fundacional",1822015.85685,1
3964,"Pltano","26/09/2011 11:14","Alto (> 8 mts)",250,"Grande",-68.8278603305,-32.8769645536,4,"Cuarta Este Área Fundacional",1822015.85685,1
3975,"Paraiso","26/09/2011 10:11","Alto (> 8 mts)",105,"Grande",-68.8271035082,-32.8776906801,4,"Cuarta Este Área Fundacional",1822015.85685,1
3976,"Morera","26/09/2011 11:30","Medio (4 - 8 mts)",140,"Grande",-68.82697909,-32.8768343532,4,"Cuarta Este Área Fundacional",1822015.85685,1
3996,"Morera","26/09/2011 10:44","Alto (> 8 mts)",237,"Grande",-68.8295870555,-32.8766920657,4,"Cuarta Este Área Fundacional",1822015.85685,1
4023,"Morera","21/09/2011 10:45","Alto (> 8 mts)",155,"Grande",-68.8305599468,-32.8735113311,4,"Cuarta Este Área Fundacional",1822015.85685,1
4026,"Morera","21/09/2011 12:17","Alto (> 8 mts)",145,"Grande",-68.8305265108,-32.8740233378,4,"Cuarta Este Área Fundacional",1822015.85685,1
4033,"Morera","22/09/2011 09:49","Alto (> 8 mts)",180,"Grande",-68.8297060219,-32.8730795415,4,"Cuarta Este Área Fundacional",1822015.85685,1
4080,"Morera","29/09/2011 11:03","Medio (4 - 8 mts)",85,"Grande",-68.8338023754,-32.8764569044,4,"Cuarta Este Área Fundacional",1822015.85685,1
4144,"Fresno europeo","04/10/2011 10:22","Alto (> 8 mts)",210,"Grande",-68.8279501398,-32.8780713854,4,"Cuarta Este Área Fundacional",1822015.85685,1
4153,"Pltano","03/10/2011 09:56","Alto (> 8 mts)",190,"Grande",-68.8322281236,-32.8786536193,4,"Cuarta Este Área Fundacional",1822015.85685,1
4174,"Morera","07/07/2011 11:12","Alto (> 8 mts)",126,"Grande",-68.8373197574,-32.8733136151,4,"Cuarta Oeste",1173332.70145,1
4175,"Morera","07/07/2011 10:57","Alto (> 8 mts)",80,"Grande",-68.8367891368,-32.8734152562,4,"Cuarta Oeste",1173332.70145,1
4178,"Morera","07/07/2011 09:45","Alto (> 8 mts)",125,"Grande",-68.8365665085,-32.8743932383,4,"Cuarta Oeste",1173332.70145,1
4180,"Morera","07/07/2011 09:37","Medio (4 - 8 mts)",77,"Grande",-68.8366916865,-32.8748888608,1,"Parque Central",1655357.93265,1
4187,"Morera","06/07/2011 12:19","Alto (> 8 mts)",68,"Grande",-68.8371708228,-32.8757534422,1,"Parque Central",1655357.93265,1
4188,"Morera","06/07/2011 12:16","Medio (4 - 8 mts)",60,"Mediano",-68.8372103889,-32.8757168209,1,"Parque Central",1655357.93265,1
4195,"Paraiso","06/07/2011 11:21","Alto (> 8 mts)",95,"Grande",-68.8376851194,-32.8742347119,4,"Cuarta Oeste",1173332.70145,1
4247,"Prunas","07/07/2011 10:24","Bajo (2 - 4 mts)",40,"Mediano",-68.8374372556,-32.8727663342,4,"Cuarta Oeste",1173332.70145,1
4250,"Morera","05/07/2011 12:24","Bajo (2 - 4 mts)",20,"Chico",-68.8396235986,-32.8723225437,4,"Cuarta Oeste",1173332.70145,1
4268,"Fresno americano","11/07/2011 10:00","Medio (4 - 8 mts)",50,"Mediano",-68.835984472,-32.8715903412,4,"Cuarta Oeste",1173332.70145,1
4272,"Morera","26/07/2011 10:53","Medio (4 - 8 mts)",84,"Grande",-68.83704236,-32.8712201906,4,"Cuarta Oeste",1173332.70145,1
4306,"Ailanthus","22/07/2011 08:58","Medio (4 - 8 mts)",51,"Mediano",-68.8441289334,-32.8705664798,4,"Cuarta Oeste",1173332.70145,1
4315,"Fresno americano","15/07/2011 08:47","Bajo (2 - 4 mts)",30,"Mediano",-68.8438660993,-32.8710879336,4,"Cuarta Oeste",1173332.70145,1
4341,"Morera","26/07/2011 10:14","Medio (4 - 8 mts)",80,"Grande",-68.8397384983,-32.8701593833,4,"Cuarta Oeste",1173332.70145,1
4351,"Morera","02/08/2011 10:00","Medio (4 - 8 mts)",200,"Grande",-68.8414389534,-32.8706024102,4,"Cuarta Oeste",1173332.70145,1
4389,"Pltano","26/07/2011 13:39","Alto (> 8 mts)",122,"Grande",-68.839701784,-32.8690850332,4,"Cuarta Oeste",1173332.70145,1
4393,"Jacarand","22/07/2011 09:33","Bajo (2 - 4 mts)",25,"Mediano",-68.8405708218,-32.869732665,4,"Cuarta Oeste",1173332.70145,1
4399,"Morera","22/07/2011 09:03","Alto (> 8 mts)",93,"Grande",-68.8403266251,-32.8688210254,4,"Cuarta Oeste",1173332.70145,1
4400,"Morera","27/07/2011 09:57","Alto (> 8 mts)",80,"Grande",-68.8414632422,-32.8685940609,4,"Cuarta Oeste",1173332.70145,1
4406,"Morera","28/07/2011 10:47","Medio (4 - 8 mts)",53,"Mediano",-68.8405301865,-32.8690675423,4,"Cuarta Oeste",1173332.70145,1
4415,"Jacarand","12/08/2011 10:04","Bajo (2 - 4 mts)",14,"Chico",-68.834937067,-32.8685060501,4,"Cuarta Oeste",1173332.70145,1
4417,"Acacia SP","12/08/2011 09:49","Alto (> 8 mts)",91,"Grande",-68.8349790755,-32.8686978464,4,"Cuarta Oeste",1173332.70145,1
4418,"Morera","12/08/2011 09:52","Alto (> 8 mts)",53,"Mediano",-68.8350131586,-32.868838103,4,"Cuarta Oeste",1173332.70145,1
4422,"Acacia SP","12/08/2011 09:25","Alto (> 8 mts)",100,"Grande",-68.834263202,-32.869068977,4,"Cuarta Oeste",1173332.70145,1
4449,"Caducifolio","02/08/2011 10:03","Bajo (2 - 4 mts)",20,"Chico",-68.8386376812,-32.867604814,4,"Cuarta Oeste",1173332.70145,1
4469,"Morera","02/08/2011 10:45","Alto (> 8 mts)",90,"Grande",-68.8376552993,-32.8675911501,4,"Cuarta Oeste",1173332.70145,1
4470,"Morera","02/08/2011 10:35","Alto (> 8 mts)",70,"Grande",-68.8377005748,-32.8675814444,4,"Cuarta Oeste",1173332.70145,1
4503,"Morera","02/08/2011 08:00","Medio (4 - 8 mts)",118,"Grande",-68.8396571575,-32.8682826428,4,"Cuarta Oeste",1173332.70145,1
4505,"Morera","02/08/2011 07:44","Alto (> 8 mts)",94,"Grande",-68.839768538,-32.868587901,4,"Cuarta Oeste",1173332.70145,1
4516,"Morera","01/08/2011 09:46","Alto (> 8 mts)",120,"Grande",-68.8403555654,-32.8683901155,4,"Cuarta Oeste",1173332.70145,1
4520,"Paraiso","01/08/2011 09:14","Medio (4 - 8 mts)",40,"Mediano",-68.8415219397,-32.868383871,4,"Cuarta Oeste",1173332.70145,1
4526,"Morera","04/08/2011 11:06","Alto (> 8 mts)",140,"Grande",-68.8395721803,-32.8687774145,4,"Cuarta Oeste",1173332.70145,1
4561,"Paraiso","08/08/2011 14:02","Alto (> 8 mts)",180,"Grande",-68.8383766211,-32.8645832491,4,"Cuarta Oeste",1173332.70145,1
4569,"Morera","11/08/2011 10:07","Medio (4 - 8 mts)",100,"Grande",-68.833702521,-32.8666067962,4,"Cuarta Oeste",1173332.70145,1
4572,"Morera","11/08/2011 09:52","Medio (4 - 8 mts)",68,"Grande",-68.8333650871,-32.8666742574,4,"Cuarta Oeste",1173332.70145,1
4580,"Morera","10/08/2011 12:35","Medio (4 - 8 mts)",98,"Grande",-68.833881423,-32.8681580784,4,"Cuarta Oeste",1173332.70145,1
4582,"Morera","16/08/2011 10:45","Alto (> 8 mts)",185,"Grande",-68.8347743583,-32.867842868,4,"Cuarta Oeste",1173332.70145,1
4583,"Morera","16/08/2011 10:41","Alto (> 8 mts)",158,"Grande",-68.8347428541,-32.8677141573,4,"Cuarta Oeste",1173332.70145,1
4588,"Morera","16/08/2011 07:32","Alto (> 8 mts)",115,"Grande",-68.8345658994,-32.8670152697,4,"Cuarta Oeste",1173332.70145,1
4592,"Morera","11/08/2011 10:48","Alto (> 8 mts)",138,"Grande",-68.8344637107,-32.8666591644,4,"Cuarta Oeste",1173332.70145,1
4599,"Morera","29/07/2011 09:38","Medio (4 - 8 mts)",47,"Mediano",-68.8348863906,-32.8669539063,4,"Cuarta Oeste",1173332.70145,1
4615,"Morera","05/08/2011 09:45","Medio (4 - 8 mts)",68,"Grande",-68.8339463916,-32.8645470927,4,"Cuarta Oeste",1173332.70145,1
4617,"Morera","05/08/2011 09:40","Alto (> 8 mts)",109,"Grande",-68.8339602956,-32.8646275757,4,"Cuarta Oeste",1173332.70145,1
4622,"Paraiso","05/08/2011 08:57","Alto (> 8 mts)",155,"Grande",-68.8329768932,-32.8646091471,4,"Cuarta Oeste",1173332.70145,1
4628,"Paraiso","08/08/2011 09:11","Alto (> 8 mts)",78,"Grande",-68.8336901647,-32.8636952077,4,"Cuarta Oeste",1173332.70145,1
4630,"Morera","04/08/2011 11:06","Medio (4 - 8 mts)",61,"Grande",-68.8343734135,-32.8637227709,4,"Cuarta Oeste",1173332.70145,1
4631,"Paraiso","04/08/2011 11:08","Alto (> 8 mts)",127,"Grande",-68.8344300841,-32.8637239956,4,"Cuarta Oeste",1173332.70145,1
4634,"Jacarand","04/08/2011 10:47","Medio (4 - 8 mts)",38,"Mediano",-68.8339124191,-32.8637909293,4,"Cuarta Oeste",1173332.70145,1
4641,"Fresno europeo","04/08/2011 09:58","Medio (4 - 8 mts)",74,"Grande",-68.8352749331,-32.864700487,4,"Cuarta Oeste",1173332.70145,1
4646,"Morera","08/08/2011 10:34","Alto (> 8 mts)",185,"Grande",-68.835155162,-32.864088705,4,"Cuarta Oeste",1173332.70145,1
4666,"Prunas","15/08/2011 11:17","Medio (4 - 8 mts)",60,"Mediano",-68.8380631118,-32.863928167,4,"Cuarta Oeste",1173332.70145,1
4732,"Jacarand","09/08/2011 12:22","Muy bajo (1 - 2 mts)",12,"Chico",-68.8340424332,-32.8664211882,4,"Cuarta Oeste",1173332.70145,1
4743,"Morera","10/08/2011 10:53","Medio (4 - 8 mts)",83,"Grande",-68.8333640794,-32.8657465375,4,"Cuarta Oeste",1173332.70145,1
4757,"Paraiso","03/08/2011 09:18","Alto (> 8 mts)",150,"Grande",-68.8347986662,-32.8659248458,4,"Cuarta Oeste",1173332.70145,1
4878,"Morera","21/07/2011 10:25","Alto (> 8 mts)",160,"Grande",-68.8441247216,-32.8725198642,6,"Residencial Norte",2694682.37982,1
4882,"Morera","20/07/2011 11:21","Alto (> 8 mts)",131,"Grande",-68.8440446265,-32.8719485836,4,"Cuarta Oeste",1173332.70145,1
4884,"Morera","20/07/2011 11:05","Alto (> 8 mts)",160,"Grande",-68.8440237529,-32.871800439,4,"Cuarta Oeste",1173332.70145,1
4885,"Morera","19/07/2011 09:28","Alto (> 8 mts)",88,"Grande",-68.8442858825,-32.8716074829,4,"Cuarta Oeste",1173332.70145,1
4886,"Pltano","19/07/2011 09:25","Alto (> 8 mts)",138,"Grande",-68.8444197131,-32.8715787609,6,"Residencial Norte",2694682.37982,1
4887,"Paraiso","19/07/2011 09:23","Alto (> 8 mts)",85,"Grande",-68.8444492054,-32.8715723604,6,"Residencial Norte",2694682.37982,1
4904,"Morera","20/07/2011 11:00","Alto (> 8 mts)",123,"Grande",-68.8434145987,-32.8654814867,4,"Cuarta Oeste",1173332.70145,1
4954,"Morera","15/07/2011 12:29","Alto (> 8 mts)",215,"Grande",-68.8433546168,-32.8687133834,4,"Cuarta Oeste",1173332.70145,1
5097,"Morera","09/08/2011 09:59","Alto (> 8 mts)",110,"Grande",-68.8429591565,-32.8678085438,4,"Cuarta Oeste",1173332.70145,1
5108,"Morera","08/08/2011 14:28","Alto (> 8 mts)",120,"Grande",-68.8430605379,-32.8682220052,4,"Cuarta Oeste",1173332.70145,1
5110,"Morera","08/08/2011 14:21","Alto (> 8 mts)",110,"Grande",-68.8430773312,-32.8682916298,4,"Cuarta Oeste",1173332.70145,1
5173,"Jacarand","04/08/2011 12:32","Medio (4 - 8 mts)",45,"Mediano",-68.8381841411,-32.8641527709,4,"Cuarta Oeste",1173332.70145,1
5188,"Perenne","05/08/2011 11:26","Alto (> 8 mts)",107,"Grande",-68.8386155012,-32.8669771202,4,"Cuarta Oeste",1173332.70145,1
5203,"Conifera","08/08/2011 09:22","Alto (> 8 mts)",35,"Mediano",-68.8392533058,-32.8695895076,4,"Cuarta Oeste",1173332.70145,1
5217,"Tipa","09/08/2011 09:40","Alto (> 8 mts)",260,"Grande",-68.8398100525,-32.8726113292,4,"Cuarta Oeste",1173332.70145,1
5261,"Paraiso","02/05/2011 12:17","Alto (> 8 mts)",170,"Grande",-68.8434289,-32.8741023337,1,"Parque Central",1655357.93265,1
5276,"Paraiso","29/04/2011 10:02","Bajo (2 - 4 mts)",60,"Mediano",-68.8442244577,-32.8759655905,1,"Parque Central",1655357.93265,1
5319,"Morera","28/04/2011 12:12","Medio (4 - 8 mts)",200,"Grande",-68.844882316,-32.8761591892,1,"Parque Central",1655357.93265,1
5395,"Aguaribay","19/04/2011 12:44","Medio (4 - 8 mts)",140,"Grande",-68.8456211193,-32.87896697,1,"Parque Central",1655357.93265,1
5403,"Morera","20/04/2011 09:53","Medio (4 - 8 mts)",80,"Grande",-68.8444195687,-32.8783149114,1,"Parque Central",1655357.93265,1
5411,"Paraiso sombrilla","19/04/2011 08:53","Medio (4 - 8 mts)",100,"Grande",-68.8432126486,-32.8785438167,1,"Parque Central",1655357.93265,1
5426,"Morera","18/04/2011 11:39","Medio (4 - 8 mts)",60,"Mediano",-68.842998008,-32.8791143282,1,"Parque Central",1655357.93265,1
5432,"Morera","18/04/2011 12:27","Medio (4 - 8 mts)",80,"Grande",-68.8426583184,-32.8794509317,1,"Parque Central",1655357.93265,1
5444,"Morera","15/04/2011 10:48","Medio (4 - 8 mts)",120,"Grande",-68.8457529614,-32.8794699032,1,"Parque Central",1655357.93265,1
5459,"Morera","13/04/2011 10:07","Medio (4 - 8 mts)",160,"Grande",-68.8432690002,-32.8795605607,1,"Parque Central",1655357.93265,1
5498,"Paraiso sombrilla","08/04/2011 12:27","Medio (4 - 8 mts)",190,"Grande",-68.843713341,-32.8805283339,1,"Parque Central",1655357.93265,1
5566,"Morera","14/04/2011 09:23","Alto (> 8 mts)",124,"Grande",-68.8393611871,-32.8809121286,1,"Parque Central",1655357.93265,1
5577,"Fresno europeo","14/04/2011 13:40","Muy bajo (1 - 2 mts)",15,"Chico",-68.8389910753,-32.8799161036,1,"Parque Central",1655357.93265,1
5786,"Fresno americano","04/05/2011 10:57","Medio (4 - 8 mts)",25,"Mediano",-68.8415281999,-32.8784430054,1,"Parque Central",1655357.93265,1
5836,"Paraiso","03/05/2011 11:20","Medio (4 - 8 mts)",70,"Grande",-68.8434463169,-32.8736142966,1,"Parque Central",1655357.93265,1
5844,"Paraiso","06/05/2011 12:45","Bajo (2 - 4 mts)",50,"Mediano",-68.8407133935,-32.8796919776,1,"Parque Central",1655357.93265,1
5859,"Morera","03/05/2011 11:21","Alto (> 8 mts)",98,"Grande",-68.8370859393,-32.8785034583,1,"Parque Central",1655357.93265,1
5869,"Morera","05/05/2011 09:02","Alto (> 8 mts)",138,"Grande",-68.8434650717,-32.8862328911,1,"Parque Central",1655357.93265,1
5870,"Morera","05/05/2011 08:59","Alto (> 8 mts)",195,"Grande",-68.843434207,-32.886104062,1,"Parque Central",1655357.93265,1
5874,"Jacarand","20/04/2011 11:37","Muy bajo (1 - 2 mts)",12,"Chico",-68.8410674808,-32.8820134782,1,"Parque Central",1655357.93265,1
5888,"Olmo comun","11/04/2011 09:17","Alto (> 8 mts)",100,"Grande",-68.8430452544,-32.881770278,1,"Parque Central",1655357.93265,1
5894,"Morera","14/04/2011 12:10","Alto (> 8 mts)",145,"Grande",-68.8456875931,-32.8836693674,1,"Parque Central",1655357.93265,1
5898,"Morera","14/04/2011 09:54","Medio (4 - 8 mts)",107,"Grande",-68.8466428057,-32.8828224644,1,"Parque Central",1655357.93265,1
5922,"Olmo comun","02/05/2011 11:38","Alto (> 8 mts)",145,"Grande",-68.8451343667,-32.8766395451,1,"Parque Central",1655357.93265,1
5929,"Morera","02/05/2011 11:31","Alto (> 8 mts)",180,"Grande",-68.8450385309,-32.8762699313,1,"Parque Central",1655357.93265,1
5932,"Morera","02/05/2011 11:24","Alto (> 8 mts)",145,"Grande",-68.8449742295,-32.8760222556,1,"Parque Central",1655357.93265,1
5947,"Morera","30/09/2011 10:35","Alto (> 8 mts)",145,"Grande",-68.8446264828,-32.8746872869,1,"Parque Central",1655357.93265,1
5950,"Morera","02/05/2011 11:04","Alto (> 8 mts)",145,"Grande",-68.8447177629,-32.8750331592,1,"Parque Central",1655357.93265,1
6006,"Morera","02/05/2011 11:47","Alto (> 8 mts)",160,"Grande",-68.8453360978,-32.8773426557,1,"Parque Central",1655357.93265,1
6015,"Morera","12/04/2011 09:46","Alto (> 8 mts)",165,"Grande",-68.843016933,-32.8835679253,1,"Parque Central",1655357.93265,1
6053,"Fresno europeo","14/04/2011 12:20","Muy bajo (1 - 2 mts)",5,"Chico",-68.8455021748,-32.8814438558,1,"Parque Central",1655357.93265,1
6054,"Morera","14/04/2011 12:07","Alto (> 8 mts)",100,"Grande",-68.8451563575,-32.8816456769,1,"Parque Central",1655357.93265,1
6067,"Pltano","12/04/2011 10:01","Alto (> 8 mts)",194,"Grande",-68.8442600033,-32.8832811379,1,"Parque Central",1655357.93265,1
6087,"Morera","15/04/2011 10:42","Medio (4 - 8 mts)",60,"Mediano",-68.8457739965,-32.884567878,1,"Parque Central",1655357.93265,1
6092,"Fresno americano","18/04/2011 09:40","Alto (> 8 mts)",80,"Grande",-68.8469135202,-32.8838731849,1,"Parque Central",1655357.93265,1
6120,"Morera","28/04/2011 11:03","Alto (> 8 mts)",102,"Grande",-68.8384974274,-32.8822733314,1,"Parque Central",1655357.93265,1
6123,"Morera","28/04/2011 11:36","Alto (> 8 mts)",108,"Grande",-68.8387013111,-32.8830155792,1,"Parque Central",1655357.93265,1
6131,"Pltano","02/05/2011 15:17","Alto (> 8 mts)",178,"Grande",-68.8374172706,-32.8826171133,1,"Parque Central",1655357.93265,1
6168,"Acacia SP","26/04/2011 17:25","Medio (4 - 8 mts)",42,"Mediano",-68.8391163366,-32.8840906533,1,"Parque Central",1655357.93265,1
6214,"Acacia SP","11/04/2011 15:44","Bajo (2 - 4 mts)",22,"Mediano",-68.8392418072,-32.885110139,3,"Parque O'Higgins",1531146.02653,1
6225,"Pltano","11/04/2011 15:23","Medio (4 - 8 mts)",42,"Mediano",-68.8385208004,-32.886372946,3,"Parque O'Higgins",1531146.02653,1
6279,"Fresno europeo","13/07/2011 12:11","Alto (> 8 mts)",155,"Grande",-68.849589361,-32.8843472566,1,"Parque Central",1655357.93265,1
6290,"Morera","30/06/2011 09:49","Bajo (2 - 4 mts)",25,"Mediano",-68.8616660474,-32.8893036523,5,"Residencial Sur",2423808.92355,1
6311,"Fresno americano","24/06/2011 10:51","Muy bajo (1 - 2 mts)",20,"Chico",-68.8576410739,-32.8899183974,5,"Residencial Sur",2423808.92355,1
6318,"Morera","27/06/2011 09:46","Medio (4 - 8 mts)",44,"Mediano",-68.8563500221,-32.8905581528,5,"Residencial Sur",2423808.92355,1
6319,"Morera","27/06/2011 09:45","Alto (> 8 mts)",145,"Grande",-68.8563387997,-32.8905182094,5,"Residencial Sur",2423808.92355,1
6326,"Morera","29/06/2011 12:13","Alto (> 8 mts)",125,"Grande",-68.8561790186,-32.8903911207,5,"Residencial Sur",2423808.92355,1
6351,"Pltano","27/06/2011 11:21","Alto (> 8 mts)",102,"Grande",-68.85411228,-32.8902840981,5,"Residencial Sur",2423808.92355,1
6358,"Fresno europeo","27/06/2011 11:03","Alto (> 8 mts)",93,"Grande",-68.8540981184,-32.8903374689,5,"Residencial Sur",2423808.92355,1
6476,"Morera","30/05/2011 10:50","Alto (> 8 mts)",145,"Grande",-68.8547439179,-32.8879161439,5,"Residencial Sur",2423808.92355,1
